5000 122.599420084 120.955863208 119.830152503 123.290160081 119.856616191 121.063022052 127.873076399 119.784066113 123.841895627 117.221269884
10000 114.308571142 114.213178647 115.88637824 117.175325081 114.103392642 115.098904305 114.914836437 115.227504379 113.936234534 115.781983971
20000 112.724637238 114.617025733 112.515215239 110.175155685 110.946270548 110.603763925 113.225425686 110.76735925 110.182492 112.060025532
40000 109.868044935 108.431636723 109.158570936 110.937823504 106.258910882 106.783293617 107.501062144 105.436980664 106.460730826 106.045007375
80000 104.230422133 105.454498928 105.703807154 104.80938639 103.824941393 105.815475266 108.214258836 104.470671163 111.420375133 104.349682587
160000 104.264135754 103.814758957 101.206069925 102.204664908 99.8994765796 103.165120915 105.977210444 107.781609309 105.50114694 105.861898614
320000 94.2123310571 95.0556256524 96.5376821188 94.1914161657 93.6364659721 105.138741926 96.0362040232 100.396268434 93.4830589859 95.9439209814
640000 76.1863943164 75.8384204642 75.8413313533 76.5461546427 76.4240915326 76.0160825075 76.6303859337 75.0498902435 75.1912489182 75.4898730998
