5000 0.07641565 0.086566589 0.085999648 0.075218207 0.10946236 0.075430296 0.095613424 0.075420258 0.105037347 0.109516326
10000 0.082686253 0.101713497 0.087560371 0.100870538 0.079943668 0.11090335 0.132101685 0.076861743 0.080516266 0.086534151
20000 0.138894812 0.103752781 0.096370939 0.145271716 0.121959927 0.114241075 0.124596508 0.204710919 0.144618726 0.108287268
40000 0.102288637 0.251409644 0.149117739 0.142729521 0.153064791 0.14359989 0.140026426 0.208550446 0.129471345 0.125246121
80000 0.153053168 0.258061364 0.302762817 0.220705324 0.851774946 0.19345704 0.18083401 0.172105178 0.198276523 0.526757275
160000 0.520877642 0.264435105 0.384929026 0.257445588 0.400512662 0.240092098 0.485479692 0.262661384 0.257993414 0.259682027
320000 0.867842106 0.859088971 0.48713847 0.641661216 0.540704555 0.62737732 0.472107753 0.470648971 0.529793219 0.41702781
640000 0.972424053 0.84390646 1.227765691 0.7980178 0.9538863 1.117894994 1.016275193 0.917198543 0.92012739 0.853779127
