5000 92.7643552819 89.4842703747 92.6062764157 94.3042331083 89.0223230035 92.058198597 92.5257179666 90.8751472795 91.9116617161 92.7973684633
10000 86.5276500869 88.5613010655 88.8204447517 88.6751686813 92.2706629641 88.8477565461 88.3888102403 87.5886475029 90.8609498131 87.4243687295
20000 85.8287169403 84.2890906543 88.8909466813 86.3729228203 84.5855061247 90.9697803535 90.2159119103 85.0502852802 84.108000324 86.2049039861
40000 83.1209519743 83.0312464181 87.6686185706 86.7282634573 81.9728806557 82.6412999609 86.5939904997 83.6341763244 83.4193007038 79.8262674591
80000 80.5895080631 79.3748454453 79.5043435033 78.5929224037 77.5255654553 84.1497191468 82.3807141515 80.3484199341 77.9394124479 80.3266690506
160000 75.3621301686 78.3011602295 76.9858489625 73.7374365151 75.9272540931 78.2673594821 75.654704792 76.5352756912 76.6522962059 76.4214598371
320000 69.9391324633 70.8111365605 76.2745519457 70.7915634292 70.3865921444 74.0480192479 84.3627442157 86.2449641494 71.1738440671 71.3447623885
640000 56.7337331793 56.0179699716 58.6063506252 55.4095526997 57.3520433478 54.3001604404 62.4811009032 55.1890345733 54.6993501338 52.1965326704
