5000 4.554716317 4.879961394 4.878575511 4.878656669 4.876241125 4.877311915 4.878606532 4.859702018 4.879796112 4.878928631
10000 9.996684374 9.999491447 9.995670074 9.919844442 9.923363233 9.489077428 9.997549786 9.999270306 9.95502927 9.999309972
20000 19.971190391 19.826088235 19.977890882 19.981789906 19.870873495 19.903583957 19.975887481 19.898523249 19.903857687 19.94355189
40000 39.787999183 39.778290936 39.945216312 39.632763816 39.803456431 39.934682228 39.944000004 39.767820823 39.945997306 39.788682513
80000 79.541287857 79.85423415 79.837363625 79.855632345 79.216714892 79.231455625 78.931914658 79.832488214 79.031363227 79.501125921
160000 159.844177865 159.927567562 159.802092709 159.88670004 159.929676155 159.885142374 158.651715933 159.264033106 159.846425621 159.303913007
320000 318.55794398 316.065015503 319.812238572 318.549420124 318.475933073 317.221175657 318.559250227 316.046382735 318.565773762 318.564998716
640000 636.811088137 635.545070166 636.285448121 636.564886895 636.237834611 633.273384055 638.833949956 638.979011734 638.874724611 636.527504672
