5000 4.880019646 4.880119718 4.879976974 4.879825224 4.842552128 4.880062886 4.859744727 4.859766889 4.860927694 4.879940067
10000 9.960574642 9.989210558 9.996979092 9.997108363 9.999479734 9.960702139 9.997099763 9.880283028 9.999509169 9.958025143
20000 19.903465667 19.981027956 19.953406698 19.98166233 19.88832154 19.903403576 19.893321213 19.981534474 19.981521798 19.897974796
40000 39.768619761 39.778817841 39.944410874 39.944794813 39.789850987 39.633669449 39.845167709 39.92473672 39.935505814 39.82928765
80000 79.855420942 79.853192514 79.856285232 79.855514684 79.854163352 79.541341109 79.254890417 79.852348356 79.512901024 79.8356571
160000 159.848255252 159.846399027 159.882846934 158.053870574 159.303256298 159.925987638 158.05634779 159.302334176 159.88649113 158.6774112
320000 319.808563785 319.726148246 319.809040098 319.811769705 314.812198377 319.645645415 319.813806318 319.799857161 319.609769467 317.32686591
640000 634.041703077 633.852993842 633.646866701 638.655921816 631.318541384 638.639725064 639.551305666 636.475923158 631.594442392 638.967326195
