16 585.727 673.791 563.199 634.879 630.783 650.751 858.623 1081.343 1051.647 1033.727 1187.839 680.447 528.383 799.231 1041.407 772.095 1050.623 1198.079 761.855 1178.623 1092.607 1199.103 662.015 1221.631 113.855 726.527 752.127 977.407 1203.199 698.367 1096.703 1246.207 838.143 242.943 767.487 988.671 1033.727 1266.687 1080.319 1116.159 1286.143 697.855 1074.175 1088.511 1289.215 1048.063 1271.807 864.255 500.479 606.207 1170.431 879.615 747.007 706.047 689.151 772.607 911.871 1122.303 1100.799 574.975 808.447 712.703 1191.935 1057.791 992.767 1003.007 87.231 985.087 830.463 694.783 1370.111 1244.159 586.751 1151.999 754.175 923.647 1086.463 705.023 947.711 1298.431 510.719 1003.519 983.551 1166.335 1199.103 967.167 580.607 902.143 971.775 1064.959 1261.567 1176.575 1240.063 1359.871 1428.479 775.167 105.919 967.679 1077.247 1143.807 146.047 1031.679 1357.823 578.047 700.927 856.575 1260.543 1102.847 746.495 929.791 966.143 1303.551 1201.151 1061.887 57.119 956.927 647.167 1111.039 550.911 1089.535 1279.999 721.407 998.911 1167.359 1230.847 1020.927 1235.967 568.831 583.167 571.391 576.511 692.223 635.903 717.311 887.807 614.911 814.591 759.295 712.703 635.391 872.447 953.343 752.639 553.983 590.335 261.119 1149.951 1042.943 555.007 829.439 783.871 777.215 680.447 722.431 818.175 626.687 849.407 704.511 586.751 635.391 702.463 833.535 808.447 676.351 758.271 706.559 1055.743 591.359 596.991 682.495 730.623 595.455 589.823 721.919 587.263 773.119 594.943 624.127 9.695 612.863 615.935 647.679 707.583 589.823 1077.247 575.487 604.159 520.447 859.135 575.487 774.143 757.759 102.463 541.183 1051.647 1021.951 766.463 994.815 601.599 613.375 600.575 1166.335 1086.463 528.895 621.055 715.263 724.991 833.535 791.551 1187.839 1090.559 566.271 683.007 767.487 1283.071 1048.575 1039.871 743.423 1071.103 683.007 238.079 1355.775 676.351 694.783 1268.735 572.927 626.687 1147.903 568.831 1073.151 684.543 1019.391 580.607 619.519 629.759 964.607 891.391 691.711 545.791 731.135 778.239 1125.375 650.751 869.375 1067.007 1181.695 987.647 1150.975 630.271 1024.511 784.895 1183.743 633.855 628.223 772.095 390.655 1139.711 680.447 219.903 1034.239 157.823 166.143 159.103 1150.975 1390.591 539.135 961.023 588.287 1034.239 809.471 715.775 965.119 986.623 727.551 1111.039 1061.887 227.071 955.391 912.383 664.063 541.695 650.239 198.527 54.335 156.799 178.687 553.983 459.775 180.863 1122.303 522.239 552.447 1057.791 541.695 168.959 442.623 693.759 576.511 511.487 643.583 877.055 1020.415 509.951 161.535 1247.231 179.071 321.023 797.695 755.711 1202.175 1021.951 166.015 1036.799 325.375 1283.071 1155.071 696.831 1018.879 723.455 362.751 556.031 1019.391 92.287 696.319 551.423 1178.623 828.927 1252.351 58.847 942.079 106.111 650.751 566.271 590.847 1029.631 146.943 633.855 836.095 1519.615 519.423 582.655 1429.503 815.615 1435.647 609.791 536.575 1402.879 744.959 971.263 1027.071 500.479 1020.927 109.119 140.543 91.519 324.863 938.495 886.783 613.887 561.151 312.063 985.087 982.527 568.831 753.663 601.599 967.167 891.903 575.999 1299.455 1098.751 943.103 795.135 706.559 961.535 1387.519 1019.391 945.663 72.639 895.999 1150.975 717.311 907.775 599.039 1164.287 531.967 1044.991 576.511 569.855 348.159 1089.535 556.031 552.447 547.839 1113.087 1061.887 588.799 575.999 1139.711 553.471 1141.759 1039.871 142.719 1106.943 257.791 567.295 561.663 63.007 569.343 751.103 577.535 552.447 546.303 569.855 1069.055 579.071 737.279 599.551 561.151 211.839 549.887 476.671 200.703 339.711 889.343 552.447 524.287 786.943 625.663 496.383 898.047 858.111 166.655 600.575 577.535 633.855 136.703 1092.607 572.415 1123.327 1065.983 142.591 501.759 559.615 1070.079 585.727 160.127 104.511 1025.023 1243.135 429.055 1135.615 648.191 1026.047 156.415 712.191 699.391 316.159 1003.519 175.103 1328.127 539.135 572.415 587.263 1112.063 1054.719 650.751 544.255 1071.103 1060.863 1368.063 872.959 974.335 148.735 289.535 1333.247 1016.319 576.511 1453.055 180.863 593.919 1069.055 1042.431 535.551 1022.975 178.815 1025.023 1225.727 155.391 588.799 821.759 1090.559 1154.047 779.263 785.919 976.383 577.535 406.527 736.255 1027.071 996.863 195.455 156.927 164.991 1019.903 1127.423 836.095 1075.199 136.191 142.207 1006.591 972.799 1274.879 1515.519 538.623 847.359 916.991 279.807 211.455 1575.935 576.511 892.927 155.135 601.087 680.447 211.327 876.543 910.335 729.599 773.119 217.983 1127.423 592.383 1007.103 1546.239 824.831 831.999 881.663 870.911 833.023 616.447 746.495 1736.703 224.767 534.527 2172.927 1030.655 228.351 797.695 1053.695 866.303 130.751 1382.399 1375.231 1162.239 565.247 764.927 2083.839 1094.655 1207.295 2971.647 867.839 1385.471 1540.095 805.887 961.023 895.487 1746.943 858.111 866.815 699.391 566.271 648.191 1140.735 1501.183 500.479 1427.455 1029.119 776.191 1548.287 689.151 765.951 1571.839 1131.519 1531.903 1025.535 1627.135 637.951 1984.511 1639.423 1069.055 1718.271 728.575 1059.839 979.455 713.215 685.567 1359.871 749.055 1662.975 707.071 511.231 1112.063 1438.719 172.799 1240.063 1060.863 786.943 746.495 737.791 1358.847 1049.599 1448.959 1776.639 752.127 1048.575 1476.607 802.815 1065.983 1357.823 107.967 1264.639 1195.007 1338.367 1876.991 1407.999 1252.351 789.503 1711.103 1585.151 1263.615 1527.807 1376.255 1211.391 1454.079 2285.567 155.007 1220.607 712.191 352.767 48.319 476.415 913.407 643.071 235.775 747.007 641.535 593.919 915.967 1072.127 1096.703 1166.335 844.799 1214.463 127.167 839.679 889.855 978.943 557.567 594.943 987.135 665.087 572.927 1384.447 624.127 979.455 1111.039 815.103 468.479 977.407 591.359 1044.991 1539.071 557.055 1711.103 622.079 816.639 941.567 733.695 943.615 254.975 528.895 1506.303 957.951 621.567 234.367 232.959 534.527 42.239 1586.175 863.231 894.463 285.183 1641.471 1098.751 1042.431 897.023 186.239 577.535 696.831 1062.911 1007.103 202.751 2160.639 599.551 616.959 810.495 2156.543 738.303 1501.183 560.127 725.503 754.687 1040.383 269.823 750.591 855.551 1514.495 1309.695 1436.671 655.359 807.423 1193.983 800.255 1584.127 939.519 555.519 752.639 1350.655 786.431 1038.335 1023.999 630.271 557.567 852.991 912.383 814.079 1475.583 859.135 882.687 156.927 869.887 529.919 1238.015 1454.079 1702.911 223.487 1038.847 662.015 751.615 658.943 975.359 148.735 291.327 174.079 202.623 843.263 1477.631 773.631 1084.415 958.975 520.447 852.479 1492.991 1088.511 823.295 846.847 1104.895 931.839 1363.967 1054.719 870.911 516.607 1127.423 260.223 1309.695 1063.935 681.983 1171.455 1658.879 1832.959 313.855 159.871 791.551 723.967 1810.431 309.759 1049.599 1312.767 1569.791 735.231 1108.991 1451.007 1215.487 1052.671 1004.543 1233.919 151.167 1229.823 1219.583 1391.615 786.943 1562.623 631.807 1095.679 145.023 1047.551 1129.471 145.407 1099.775 192.127 1495.039 857.087 1125.375 143.871 577.535 171.007 155.775 118.975 1549.311 1432.575 147.327 852.991 161.151 138.879 1080.319 620.031 272.127 9.143 824.319 662.015 1515.519 1079.295 505.599 106.431 347.135 305.151 979.967 1802.239 1007.615 194.431 1134.591 1089.535 1065.983 105.471 75.839 135.039 381.183 432.639 157.311 1435.647 1642.495 879.615 887.807 1658.879 244.351 846.335 282.623 1086.463 1603.583 1667.071 1033.215 990.719 1561.599 101.759 440.831 653.823 1044.479 666.111 304.895 53.599 532.991 71.231 401.919 2476.031 1107.967 1014.271 165.887 154.879 1036.799 106.239 779.263 895.487 1419.263 1476.607 1078.271 1132.543 803.327 1399.807 1064.959 929.791 1039.871 423.935 722.431 226.431 535.039 568.319 821.247 564.735 155.263 222.207 602.623 927.231 709.119 205.951 1235.967 817.151 1007.615 961.023 148.863 1044.991 1218.559 243.839 1075.199 521.471 223.999 770.047 143.615 1038.847 924.159 729.599 572.415 1619.967 624.127 781.311 540.159 604.671 601.599 1529.855 599.551 309.759 585.215 1575.935 212.863 387.071 915.967 1505.279 377.087 453.631 243.839 1042.431 1210.367 1604.607 1102.847 1085.439 904.191 325.119 580.095 570.879 520.191 817.663 558.079 560.639 946.687 524.031 205.311 515.071 177.919 6.223 155.775 726.015 1766.399 1453.055 520.703 558.591 1511.423 892.927 564.735 1032.191 772.095 906.751 1088.511 536.575 540.159 1057.791 1115.135 1010.175 954.367 1446.911 837.631 633.855 1272.831 1128.447 979.455 1022.975 1087.487 794.623 586.239 988.159 560.639 708.607 251.263 1867.775 216.319 577.535 1692.671 781.311 537.087 1129.471 1060.863 1415.167 994.815 587.263 1019.903 1044.479 967.167 846.847 1114.111 559.615 884.735 1018.879 1058.815 881.663 891.903 1367.039 570.367 567.295 154.495 518.399 1126.399 1030.655 547.327 1262.591 807.935 1939.455 1132.543 894.463 1183.743 1144.831 802.303 880.127 1252.351 890.367 562.175 1100.799 981.503 1447.935 710.143 319.487 994.303 1134.591 769.535 2066.431 1941.503 160.383 769.535 857.087 1179.647 1244.159 1355.775 1204.223 1233.919 1318.911 1077.247 1138.687 1841.151 823.807 1503.231 1371.135 848.895 1005.567 1183.743 762.367 1360.895 805.375 757.247 1387.519 1197.055 757.247 1004.543 1256.447 1895.423 851.455 1374.207 1193.983 1052.671 1833.983 1425.407 1133.567 734.207 573.439 1401.855 805.375 1130.495 96.191 1107.967 1419.263 628.735 1007.103 554.495 1467.391 1251.327 1095.679 1132.543 1478.655 1397.759 1100.799 611.839 926.719 747.007 1073.151 1344.511 985.599 1356.799 868.351 1074.175 1966.079 1106.943 633.343 1163.263 1516.543 102.975 1423.359 2035.711 1054.719 823.295 1909.759 1114.111 1270.783 1393.663 870.911 501.247 622.079 686.591 1366.015 658.431 150.399 1064.959 1142.783 1504.255 808.959 1852.415 1134.591 1293.311 795.647 1311.743 1126.399 1059.839 566.271 1199.103 644.607 2445.311 1335.295 1131.519 1040.383 776.703 1337.343 1054.719 674.303 991.231 579.071 933.375 602.111 569.855 1584.127 782.847 1528.831 538.623 511.231 502.527 678.399 637.439 848.895 539.647 619.007 1337.343 71.231 1201.151 691.711 952.319 1035.775 2129.919 1639.423 959.487 711.679 1043.455 1131.519 890.367 988.159 1153.023 955.391 1451.007 561.151 780.287 702.975 296.959 593.407 588.799 966.143 622.079 678.399 1247.231 861.695 638.975 446.975 900.607 181.119 623.615 554.495 691.711 984.063 912.895 710.143 876.543 1750.015 642.559 1133.567 543.743 949.247 700.927 1027.071 1303.551 1076.223 836.607 192.895 544.255 934.399 961.023 1025.023 799.231 944.639 1787.903 922.623 1217.535 1072.127 533.503 1189.887 722.943 642.559 586.751 1069.055 798.207 201.727 942.079 1054.719 626.687 834.047 1009.151 762.367 546.303 1144.831 539.647 1538.047 1252.351 544.255 2109.439 1105.919 1158.143 1071.103 267.007 534.015 1540.095 782.847 520.959 720.895 1001.983 1071.103 1230.847 1464.319 1035.775 899.583 1865.727 996.863 548.351 713.727 1299.455 556.543 598.015 924.159 1205.247 536.575 1393.663 588.799 851.455 1186.815 1053.695 1242.111 649.727 2070.527 1560.575 593.407 914.431 966.143 1689.599 1096.703 1643.519 811.519 1126.399 1060.863 1091.583 573.439 1036.799 1084.415 1201.151 1458.175 1140.735 1130.495 2234.367 1139.711 691.711 2224.127 863.231 1010.687 571.391 1356.799 1084.415 761.343 2053.119 900.607 563.199 1047.551 770.047 1088.511 1053.695 1049.599 1125.375 755.711 1762.303 999.935 570.879 1531.903 644.095 1173.503 705.023 568.319 1032.191 1576.959 994.303 751.615 1545.215 1004.543 1142.783 467.711 745.983 707.583 538.623 1485.823 1728.511 1149.951 936.447 858.623 1719.295 1000.447 1098.751 1080.319 1515.519 2598.911 757.759 1315.839 1325.055 1564.671 1151.999 1021.951 1943.551 1784.831 2069.503 675.327 1207.295 975.871 815.103 2914.303 836.095 983.039 1107.967 1141.759 1299.455 1096.703 2058.239 647.679 1315.839 1012.735 1468.415 1117.183 1125.375 1047.039 903.167 1097.727 1426.431 1648.639 1094.655 1149.951 1080.319 908.799 1148.927 2138.111 2801.663 968.703 1640.447 1555.455 2129.919 599.551 1506.303 969.215 1206.271 936.959 725.503 1420.287 1673.215 2170.879 1000.447 1034.239 1001.471 919.551 273.919 1038.335 1091.583 916.991 996.863 1717.247 1236.991 911.871 1098.751 973.823 1546.239 1132.543 1652.735 1022.463 2140.159 1165.311 1471.487 694.783 1720.319 1060.863 607.743 599.551 1984.511 824.831 683.519 1169.407 565.247 1755.135 883.199 1075.199 610.815 1653.759 1895.423 1341.439 1100.799 642.047 628.735 996.863 738.303 1654.783 1044.991 818.175 981.503 573.951 590.335 651.775 1025.023 568.319 596.991 1797.119 1036.799 687.103 1732.607 1217.535 614.911 761.343 566.271 1200.127 1275.903 1095.679 990.719 719.871 628.223 1507.327 893.951 759.807 856.575 1474.559 1181.695 1046.527 993.279 1095.679 1055.743 1097.727 1368.063 1821.695 1546.239 1762.303 1160.191 1544.191 1628.159 793.087 1692.671 600.575 1133.567 1067.007 1383.423 1048.063 701.951 1131.519 1467.391 1443.839 818.687 1685.503 1025.023 1628.159 1046.015 1071.103 1197.055 1082.367 998.911 1027.583 1068.031 1720.319 1032.703 1613.823 761.343 1449.983 2011.135 1099.775 1588.223 910.335 1099.775 955.903 2049.023 1055.743 1147.903 1611.775 1068.031 1595.391 553.471 1672.191 1158.143 1040.383 1566.719 860.671 1640.447 1518.591 1113.087 2056.191 1044.991 1041.919 1462.271 153.727 1072.127 1045.503 1580.031 948.735 1366.015 877.055 757.247 1040.895 844.287 1220.607 1216.511 1492.991 1551.359 990.719 1105.919 643.583 1095.679 1580.031 567.295 1403.903 1184.767 1271.807 1092.607 2271.231 1055.743 1054.719 892.927 1413.119 570.367 806.911 1167.359 1416.191 1085.439 622.079 1198.079 1558.527 1719.295 933.887 881.663 1589.247 1106.943 865.279 1140.735 1114.111 1190.911 1128.447 1219.583 1076.223 1123.327 865.279 1411.071 641.023 1154.047 827.391 879.103 1056.767 786.431 1204.223 1197.055 1103.871 1164.287 1653.759 1159.167 1409.023 1665.023 575.999 937.471 985.087 1075.199 774.143 808.447 1248.255 1525.759 1271.807 1006.591 1426.431 1556.479 1678.335 633.343 1069.055 1236.991 1429.503 985.599 1210.367 556.031 1062.911 1006.591 1124.351 1346.559 1540.095 1022.975 1070.079 1099.775 1010.687 1398.783 1191.935 1226.751 1054.719 1307.647 641.535 1077.247 1975.295 1352.703 1667.071 985.599 1209.343 1468.415 1382.399 958.463 1353.727 701.951 1252.351 967.679 1440.767 1394.687 769.023 1448.959 1143.807 1030.143 931.839 1425.407 1347.583 1070.079 901.631 703.487 2172.927 1369.087 682.495 756.223 1188.863 692.735 855.039 1489.919 529.919 734.207 1552.383 824.831 319.231 759.807 1551.359 970.751 1521.663 604.671 923.647 901.119 1061.887 715.263 1094.655 1319.935 803.327 999.423 841.215 742.399 1537.023 1486.847 571.391 732.671 1157.119 1045.503 837.119 569.855 710.655 738.815 609.279 1603.583 1487.871 594.943 1508.351 1110.015 734.207 947.199 599.551 975.359 1384.447 893.951 902.655 1008.639 505.087 1272.831 1033.727 598.015 508.415 461.055 581.631 898.047 852.991 1174.527 902.655 1575.935 956.927 1245.183 935.423 793.599 781.311 668.671 756.735 1041.919 1401.855 1177.599 1107.967 1490.943 1331.199 1331.199 1527.807 827.391 1659.903 1131.519 1460.223 1177.599 546.303 812.031 2045.951 550.911 624.127 1196.031 965.631 1144.831 1036.287 914.431 1131.519 711.167 1050.623 2195.455 1148.927 705.023 1422.335 2334.719 810.495 1158.143 1073.151 1396.735 1034.239 1128.447 938.495 1218.559 887.295 1191.935 934.911 1147.903 634.367 715.775 871.935 588.287 711.167 1300.479 1091.583 910.847 1003.519 953.343 976.895 1162.239 1065.983 1191.935 517.119 514.559 1091.583 1270.783 689.151 1157.119 792.063 690.687 1073.151 812.031 1060.863 1086.463 814.079 705.023 578.047 601.599 348.927 1089.535 1140.735 684.543 1156.095 565.759 1452.031 905.727 1147.903 1003.007 571.391 1018.879 617.983 774.143 752.639 1121.279 1039.871 1224.703 1754.111 790.527 599.551 1448.959 1067.007 1030.655 560.127 1111.039 876.543 640.511 1087.487 1182.719 664.063 1089.535 1010.175 1037.311 1207.295 1155.071 1454.079 708.095 1141.759 1100.799 1168.383 1425.407 1039.359 1143.807 836.095 1512.447 560.639 1069.055 1099.775 1143.807 1912.831 1183.743 1124.351 886.783 1107.967 741.375 1788.927 1032.191 1023.999 794.111 1246.207 686.079 1432.575 1025.535 895.999 1081.343 626.175 681.471 1223.679 1174.527 957.951 1061.887 1486.847 1252.351 310.783 1188.863 1176.575 1177.599 1167.359 1117.183 876.031 1090.559 1027.583 1064.959 1029.631 1083.391 1775.615 991.743 1118.207 1069.055 567.807 1241.087 812.031 1007.103 1214.463 885.247 1047.039 1103.871 674.815 1182.719 1067.007 1140.735 1077.247 1048.063 1266.687 1084.415 1019.903 1091.583 1036.287 1039.871 616.959 1460.223 550.399 595.967 850.943 605.183 450.559 836.607 667.135 582.655 655.359 581.119 1093.631 701.439 598.015 775.167 591.359 1090.559 792.063 605.183 709.119 588.287 1009.663 1022.463 1099.775 1180.671 707.583 826.367 689.663 600.063 1083.391 1112.063 1083.391 670.719 530.943 846.335 1291.263 625.151 1430.527 588.287 1139.711 1044.991 730.623 639.999 1107.967 791.039 1053.695 620.543 1169.407 1028.607 951.295 1094.655 868.863 972.799 1223.679 579.583 1436.671 860.159 711.167 1044.991 605.183 791.039 1411.071 617.983 1157.119 745.471 1286.143 1137.663 1213.439 762.367 998.399 1543.167 1144.831 1295.359 587.263 1193.983 1235.967 1497.087 571.391 1125.375 1181.695 1211.391 1083.391 709.631 1178.623 1088.511 1198.079 1013.247 1530.879 1076.223 1288.191 1075.199 959.999 1084.415 1428.479 1135.615 990.207 1779.711 572.927 1429.503 711.167 1018.367 1162.239 610.815 1192.959 1197.055 1106.943 1026.559 711.167 1118.207 744.447 1076.223 1104.895 699.391 966.143 605.695 1157.119 1019.391 1232.895 1333.247 580.607 1032.703 1165.311 1094.655 1141.759 747.519 696.319 761.343 1079.295 592.383 1629.183 1050.623 1044.479 1840.127 779.263 689.151 1011.199 588.799 1768.447 2213.887 1177.599 980.479 1692.671 1059.839 1021.951 2228.223 511.231 1609.727 602.623 677.375 982.527 1653.759 375.039 1211.391 1044.479 1096.703 140.415 1106.943 1217.535 1603.583 135.423 1711.103 653.311 588.799 550.399 837.119 1624.063 1079.295 1476.607 539.135 1840.127 1016.831 1514.495 640.511 1715.199 824.319 2172.927 1018.879 1175.551 1580.031 586.751 2371.583 767.999 1272.831 1144.831 1220.607 1784.831 210.559 1389.567 987.135 2299.903 852.991 1806.335 1412.095 1057.791 70.527 640.511 1250.303 943.615 1105.919 988.671 954.879 1313.791 902.143 181.375 1580.031 1898.495 1023.487 1639.423 2301.951 106.623 1677.311 1052.671 2082.815 1434.623 1502.207 1300.479 913.919 1644.543 1031.679 1298.431 1617.919 761.343 977.407 1844.223 46.879 1046.527 1540.095 1363.967 1994.751 607.743 1125.375 1041.919 1200.127 923.647 1407.999 1430.527 1117.183 962.047 984.575 350.719 1321.983 877.055 1525.759 1049.599 1146.879 1337.343 861.695 1090.559 611.327 2224.127 1292.287 1491.967 984.575 1059.839 1683.455 794.623 1096.703 607.231 1135.615 1147.903 664.063 1350.655 1791.999 1157.119 1627.135 1299.455 1233.919 1050.623 1711.103 1456.127 1682.431 665.087 719.359 1146.879 578.047 1264.639 1102.847 1672.191 1851.391 577.535 1218.559 1336.319 832.511 1738.751 730.111 864.255 544.767 1955.839 589.311 1266.687 598.015 77.503 659.455 1826.815 1112.063 1638.399 1339.391 1173.503 1140.735 609.791 1099.775 1671.167 586.239 1132.543 563.199 861.183 1712.127 710.143 1108.991 780.287 878.591 878.079 755.199 1124.351 1116.159 678.911 1620.991 985.087 1070.079 1020.415 417.791 561.151 599.039 1090.559 563.199 1114.111 1586.175 1135.615 1617.919 1131.519 1177.599 1346.559 683.519 1223.679 559.103 1800.191 1088.511 1150.975 1637.375 1176.575 1661.951 1705.983 1062.911 583.167 1094.655 1672.191 1159.167 1786.879 673.791 1566.719 1137.663 514.303 361.471 1668.095 2209.791 588.799 1106.943 533.503 988.159 369.663 800.255 1093.631 569.855 837.119 511.999 1191.935 558.079 1191.935 1009.151 1051.647 1662.975 603.647 1078.271 1052.671 1055.743 1900.543 773.631 1027.071 1132.543 859.135 1475.583 633.343 598.015 1805.311 588.799 711.167 1134.591 711.167 771.071 1401.855 1078.271 662.015 1458.175 647.679 911.871 905.727 228.479 1384.447 174.975 1088.511 1462.271 1086.463 817.151 716.287 1123.327 974.335 1095.679 871.935 1426.431 1404.927 568.831 769.023 1049.599 1164.287 800.767 797.695 527.871 1424.383 118.207 1333.247 900.607 1366.015 976.895 1146.879 815.103 295.935 1082.367 835.583 1422.335 1054.719 1490.943 758.271 1030.655 1116.159 978.431 1126.399 1367.039 874.495 660.991 1051.647 1374.207 838.655 1349.631 1373.183 567.807 1132.543 785.919 984.063 1199.103 1816.575 1150.975 1101.823 1419.263 1091.583 1105.919 672.255 1431.551 691.711 686.591 1060.863 1020.415 1245.183 1114.111 714.751 699.391 686.079 1190.911 1394.687 1102.847 1165.311 1083.391 1326.079 1476.607 1496.063 659.967 952.319 139.263 952.319 1298.431 881.151 1518.591 768.511 1233.919 1289.215 1172.479 875.519 1149.951 1443.839 816.639 1148.927 1433.599 1447.935 1244.159 1316.863 1291.263 1057.791 1264.639 1308.671 580.095 682.495 1498.111 1005.055 1504.255 1516.543 1331.199 1170.431 579.583 868.351 782.847 1458.175 1386.495 1232.895 371.455 779.263 670.719 299.263 995.839 1401.855 791.551 733.183 983.551 538.111 867.839 751.615 1171.455 747.519 883.711 945.663 834.559 562.687 880.127 776.191 866.303 1090.559 1056.767 555.007 541.695 775.167 1245.183 777.215 986.111 592.895 922.111 787.455 189.311 557.055 1550.335 919.551 869.375 612.863 930.303 911.871 658.431 979.967 840.191 831.487 637.439 863.231 853.503 652.799 781.311 566.271 1392.639 977.919 173.951 875.519 1371.135 965.119 1037.311 1159.167 196.479 1127.423 1266.687 1083.391 853.503 1288.191 991.231 1244.159 1373.183 1651.711 886.271 1547.263 1085.439 1312.767 1262.591 1131.519 809.471 1154.047 787.455 1071.103 1187.839 742.399 519.167 898.047 836.095 687.615 886.783 991.743 830.463 770.047 1065.983 908.287 779.775 781.311 1366.015 956.927 994.815 1078.271 638.463 818.175 1083.391 747.519 986.111 961.023 1306.623 834.559 987.135 1190.911 1056.767 834.559 221.055 1371.135 1288.191 976.383 1497.087 420.351 1099.775 864.767 1344.511 1090.559 1418.239 1432.575 1100.799 1093.631 824.831 1339.391 790.527 1177.599 1147.903 888.831
