16 14.5170665515 21.6207462363 6.87593413742 11.5893299216 7.37595565127 11.9102370325 30.0227696727 16.6341182811 27.8132163362 7.99171917332 13.9916722805 12.5124979133 13.6382605313 12.8159254259 5.09011856344 24.2886111595 10.4204632404 20.4319463142 32.9019305256 11.336522446 7.32722772167 19.8017799262 9.62911250812 18.028960925 14.4363634888 8.13769380968 14.2657365356 16.6476877711 22.8115059773 15.4712745251 17.0463013479 11.5174028225 11.033860452 17.1526381545 11.8487241058 15.5939947611 15.046031454 12.1427989134 15.9161297471 8.24854628593 27.7989092459 15.700465443 17.5542193556 25.4152168682 10.0277144836 26.7987549057 15.7389407184 15.4393792257 20.7719656806 25.6850249423 10.0713248671 11.3465877255 15.6555881834 6.05066664906 24.2525304128 13.6850839244 8.99010449499 12.6148257195 19.0738856873 12.8696897955 12.4779700792 19.0650060059 17.8727735938 7.6632599857 25.8662467443 9.55906224372 15.7625968845 8.57462555477 12.3772679362 13.5466889365
32 18.5635431636 10.0955063854 18.5397710534 17.8353980904 14.800120218 19.8040470415 25.2937101082 10.5830595823 11.7509191419 22.1063034457 25.8381897466 15.5349714995 12.2628321121 17.0063384576 17.5503311072 21.272376681 23.0223966265 27.5416108176 18.2065250202 25.7818651964 12.2832215363 12.0915723322 14.3678445719 12.0231150537 18.7750947248 12.0908617119 19.0706177041 20.3110220382 25.2595347447 19.3885730989 19.0420969508 22.7178120947 25.9517670941 18.5510631607 26.3158543689 16.2953952387 17.3715758584 23.203528988 24.5170371848 14.7781814828 14.6756568826 26.936544847 20.9888258393 23.6730838664 20.3382802114 17.990335291 20.0943595667 21.1079067268 15.7954916184 13.2611057739 14.5592332405 9.89835916683 22.336078654 13.8092635384 15.608954035 20.3440418 23.6144749303 22.226950367 16.2108362758 18.6272388333 21.7134675847 13.0515572141 15.2531378191 21.205389506 24.5651948565 14.8482818637 21.087731015 18.682541246 17.7610323633 30.7857687783
64 22.4719688873 25.3088013129 16.2487904291 18.498230862 20.5580293046 19.0098897549 19.4901911146 28.6970428716 27.8531093543 21.0796668919 19.7108951534 20.5513658611 23.9105091283 18.941864119 23.5984822012 20.8897845613 16.8064349436 16.6612854627 20.5004904832 12.0567353324 16.1143768285 22.4995971393 17.4850821271 23.4534507465 12.5951675702 22.6027256145 18.5399447539 20.2208232473 22.1361011982 24.5361267436 19.6328066167 18.9776457538 27.1488192004 21.2761652619 11.5505929031 24.1673075877 21.2557291105 24.0424190558 24.3474083777 23.4625863758 30.952991582 23.2075507859 23.9074823912 18.2239340001 23.0525151459 17.5019205622 23.9376868627 21.0433911978 21.93641913 17.5415761896 16.6284644561 21.3776588243 20.6123780078 16.904739525 14.1699155927 17.8527800403 20.1394546077 21.7303372764 18.6733916374 19.5415527067 22.6105492176 28.316690987 26.1221866614 33.2394813158 19.9648882835 26.1500594271 24.9999337652 26.3264324971 25.9607526313 28.5531053606
