16 1.37958291218 3.57996171578 3.38106229239 1.28874779421 1.40122841229 2.73942633445 2.60210237188 3.74560138591 2.42854719223 1.21391588828 1.03212229869 1.99584808118 1.12006015028 2.48499137546 3.01219718894 3.46605873415 0.67891871374 1.86254728608 2.11581683928 2.80680822847 1.45649700263 2.49164831548 1.63539732006 2.0397680072 1.28905030654 3.24686564105 0.972735784414 2.05871979608 2.69442074512 2.25862997691 2.34846646123 2.4963349089 2.02624865255 3.15446430111 2.33124528586 1.40681536044 3.92752727218 2.0600661104 2.53336582279 1.16118880674 1.15541533471 2.01989613062 2.69747312056 3.03969532456 2.82169511851 1.09054440061 3.13051496036 1.6554720653 1.87498855363 1.54870433713 5.93183841651 2.08847130914 1.81811150519 1.40254642505 2.15749838682 1.29104907334 2.00770920832 2.08026621921 1.76486081622 3.33139306067 2.23782444827 3.20265709427 2.40933170359 2.18333789195 2.40459056602 1.71753047386 0.95059351559 3.38480480371 1.46819629092 1.84445911451 0.858547075714 3.92618960141 3.00178881325
32 1.43996234698 2.7297908549 2.97721689757 2.58217221509 1.46296026409 2.70293536171 1.85776461523 1.93141381377 1.56845308803 1.53872284093 2.2029218879 2.23924670377 2.10752231509 3.04575413199 3.18014210809 16.575248741 33.1870126048 1.69152047539 2.42640352997 2.58556825375 2.12896763156 2.16751241164 1.56591319297 3.12219384791 1.54900443968 3.22882767421 1.094436514 1.95074702474 2.03850285333 1.697031557 2.70630720044 1.75484872164 2.07411961698 2.53697201274 2.32842117655 1.88658964266 1.59783777617 2.50056524136 2.3049157358 1.85813956893 1.52504026446 1.72912594767 2.16198488299 2.59397499494 2.63310892199 2.38783048304 1.75590789239 1.48053391575 1.97588421662 2.4535402459 2.46028473901 3.45324013423 2.66398796983 2.88193830766 4.03067999125 2.19394883191 1.95045699056 1.59497545724 2.06925222546 2.34766170613 1.46613247341 1.64666388217 1.43846780948 1.30122200322 1.40914526687 2.15315032002 1.93051674617 1.83382838597 1.48468825119
64 1.73056239819 2.1350379411 1.84601063365 1.95418252024 2.18381788315 2.32675205972 2.32096013491 2.47212761021 1.92183624344 1.73089622465 2.16231131892 1.638015308 2.50592498156 2.18471265239 2.54278762016 1.53518850658 2.60510530501 2.17718422055 1.98897536435 3.03123533447 2.08298946965 1.63962956342 2.05563693938 2.63812304189 1.59051859492 1.83385270588 1.5863633962 2.40219083738 1.91296396218 2.39588076574 2.63443818081 2.04773200834 2.68162822008 2.06445179549 3.71292366443 1.81391486801 1.48867319533 1.89298503261 2.18446965655 2.58356275242 29.1260254612 30.8037093961 2.06233507431 3.83338326749 2.07161078345 1.55704124029 1.95059995691 2.4358796787 1.75679496736 2.53007228924 1.99876251511 1.94384445452 1.9198699623 2.19720801499 2.04586599428 1.8957917038 2.35797520242 1.44972930844 2.37933163836 2.12819167108 2.05833238853 2.391618279 3.55304743396 2.29493181402 2.46010110308 1.6828201455 3.03211094823 1.88724879044 1.77373434628 1.56064419011
